feature_group1,feature_group2,feature_group3,feature_group4,target
12510.39544,47151.90563,0,5522,1
13845.32352,57188.03563,0,6821,1
11559.66739,54055.29492,0,6477,1
15170.72716,47440.20282,0,5547,1
17775.37822,60132.94745,0,7359,1
12371.37541,50461.68659,0,6062,1
13723.27396,53404.73434,0,6413,1
12561.80505,53785.32719,0,6461,1
11685.975,49948.26539,0,5915,1
2077.444481,37852.67122,0,3845,1
17604.22233,59411.98432,0,7233,1
13318.21761,47483.67142,0,5543,1
1470.350783,54219.46792,0,6526,1
5913.379544,15954.18045,1,5856,1
15019.2165,60362.01283,0,7391,1
15292.35403,58516.26148,0,7029,1
13083.35439,53406.49973,0,6398,1
5694.11699,11975.63016,1,4479,1
3112.460227,5796.265791,2,3272,1
18767.33615,60771.91576,0,7371,1
5049.674422,11577.58262,1,3757,1
13342.70493,49157.54519,0,5649,1
8194.01895,38704.92151,0,4161,1
2683.89388,5001.798952,2,2619,1
10413.97876,42140.37489,0,4736,1
11742.86404,42282.31238,0,4700,1
7432.793329,14169.48755,1,4761,1
12304.11303,47967.39036,0,5599,1
12628.84413,44857.43741,0,5190,1
9271.914446,45265.45239,0,5149,1
7869.379758,19711.17376,1,7203,1
12162.08535,46272.45308,0,5417,1
10013.4251,44372.46867,0,5080,1
12422.68443,54563.06056,0,6572,1
15224.05847,53123.28051,0,6372,1
3164.366858,4881.400014,3,3868,1
5702.195988,11231.04745,1,4099,1
3503.159695,31035.23273,0,2273,1
11813.2162,48666.23407,0,5629,1
3463.555461,8998.061769,1,2603,1
12122.55256,49009.85916,0,5843,1
11659.72275,45419.23381,0,5233,1
12386.70898,45851.82768,0,5271,1
5684.301267,13014.24674,1,4659,1
8785.850504,47781.21744,0,5086,1
9680.289561,48377.07704,0,5537,1
9442.449146,45155.57751,0,5229,1
11463.19568,50224.62393,0,5922,1
5944.008687,14174.10576,1,5480,1
8126.813424,34037.82752,0,3289,1
12587.28273,57892.84117,0,6938,1
11248.662,51720.6544,0,6042,1
5480.001389,14683.79112,1,5337,1
2034.487873,57659.50169,0,6889,1
17590.02278,61546.7937,0,7539,1
1652.84972,44600.32797,0,5067,1
12460.93765,43569.71867,0,4936,1
4601.49264,7204.406668,2,4056,1
3170.701961,33917.71838,0,3310,1
15382.99946,55872.48363,0,6801,1
14775.19661,53643.79629,0,6417,1
11474.42918,50453.656,0,6012,1
12263.32176,53264.07775,0,6435,1
1999.127527,3242.653067,4,3370,1
13468.89049,51044.60936,0,6079,1
14439.32807,54989.57807,0,6619,1
3065.258962,7315.93673,1,1690,1
5911.605617,12258.45623,1,4167,1
11321.84137,42369.85905,0,4779,1
5081.669173,10980.0251,1,3566,1
15488.6046,51080.40624,0,6014,1
12154.30824,42662.87492,0,4816,1
5640.319399,10146.33437,1,2820,1
17394.62998,57968.07783,0,7013,1
11138.21682,52268.20279,0,6239,1
13545.36925,53584.15621,0,6424,1
6974.804589,15337.03207,1,5708,1
10944.81345,50909.79583,0,6067,1
11372.64061,50085.17142,0,5933,1
15671.31769,54778.18699,0,6606,1
2922.575068,5217.334072,3,4099,1
12580.67105,47769.10887,0,5525,1
11863.67862,42829.67173,0,4857,1
7648.044068,15430.4353,1,5603,1
17241.19341,60496.10895,0,7389,1
5732.683338,11657.54422,1,4116,1
1101.69872,12052.31966,1,685,1
13284.48691,47475.96852,0,5572,1
11086.89972,38698.93705,0,4196,1
7672.573648,38038.32772,0,3873,1
2990.32607,12524.53869,1,3612,1
5495.33254,10793.48454,2,6529,1
5274.295772,11427.56321,1,4205,1
14975.90043,61399.25754,0,7502,1
1140.84245,59875.87209,0,7310,1
9138.93887,40974.67186,0,4397,1
11766.83497,43831.70303,0,4981,1
6532.94336,13792.07793,1,4981,1
14852.06578,52856.26472,0,6313,1
1365.253395,57430.32728,0,6937,1
3940.257007,6746.621825,2,3938,1
13884.25585,57632.96765,0,6996,1
15840.50206,57658.12489,0,6992,1
10317.57785,48299.67085,0,5661,1
5677.774409,33794.40587,0,3140,1
3734.338731,7376.32692,2,4464,1
12185.73355,45691.12486,0,5336,1
17428.55658,58585.02576,0,7072,1
13444.17288,57845.79627,0,7047,1
10231.59584,47854.62471,0,5688,1
18582.83485,61346.56296,0,7478,1
16252.35462,56701.73414,0,6859,1
3417.696062,7026.02571,2,4338,1
12352.01734,49028.85467,0,5525,1
2653.345781,34087.09342,0,3432,1
1702.918709,40475.26552,0,4479,1
11885.74848,45336.57812,0,5269,1
12615.02174,50082.76544,0,5959,1
13427.03796,53301.2652,0,6357,1
13604.05894,48413.48427,0,5635,1
3462.958503,9387.670193,1,3106,1
17475.12933,59124.93629,0,7138,1
11311.55831,52160.53085,0,6284,1
9059.938536,45090.8123,0,5242,1
9115.586025,43101.42185,0,4799,1
11744.58787,50889.92187,0,6111,1
5209.877372,10698.08233,1,3781,1
5056.119042,12454.67987,1,4564,1
13571.5163,54659.09324,0,6612,1
15190.06337,55703.31208,0,6794,1
3182.034378,5676.232806,3,4580,1
2715.791927,34035.59354,0,3340,1
15506.66673,57404.85577,0,6993,1
7635.475133,37440.45304,0,3897,1
1364.874582,51545.89021,0,6113,1
15716.86028,53757.42104,0,6491,1
16430.95858,53176.57805,0,6361,1
14998.38013,49050.96871,0,5768,1
4717.952939,10445.31168,1,3367,1
11704.33938,51727.48413,0,6195,1
18504.3543,57989.13017,0,7003,1
7209.238759,30020.29686,0,2291,1
5681.180989,13544.19141,1,4954,1
3312.723207,6575.631225,2,3692,1
8382.02587,36408.24997,0,3550,1
8113.830521,40182.10896,0,4409,1
5166.211707,31452.60897,0,2797,1
8406.544242,40018.60879,0,4253,1
11522.369,54821.31104,0,6576,1
15943.88685,59308.37978,0,7087,1
5306.287265,40155.24743,0,3502,1
11990.72542,42729.96869,0,4830,1
13916.72191,48958.90601,0,5800,1
13088.0073,53509.82793,0,6479,1
12350.11572,48459.21858,0,5718,1
11385.23532,40957.2021,0,4525,1
11572.12993,45916.12404,0,4662,1
13459.52262,50152.42187,0,5957,1
9859.624433,46678.32773,0,5319,1
4592.197823,10740.57734,1,3769,1
6893.216899,19878.82732,1,4004,1
2480.395379,48984.03041,0,5520,1
17190.78687,58681.20289,0,7155,1
3197.590863,7891.880363,1,1710,1
16029.49057,55773.10931,0,6735,1
12155.97615,56051.21843,0,6704,1
6091.474803,11939.19907,1,4319,1
11251.51324,53069.8592,0,6321,1
10733.04499,40843.26551,0,4337,1
10359.41397,44499.73338,0,4889,1
7661.566021,32059.23396,0,2943,1
4250.779587,7305.951284,2,4035,1
10392.03686,47278.09339,0,5420,1
5159.411173,12100.65946,1,4565,1
16680.67622,55094.27942,0,6628,1
12699.54353,50972.26561,0,6111,1
3293.320354,37445.34259,0,3578,1
12564.70385,50331.70303,0,6015,1
2943.133293,4969.601168,3,3870,1
5254.363716,10425.44871,1,3540,1
13264.63869,49497.60937,0,5833,1
13883.99178,52105.06244,0,6282,1
14141.7212,51067.67163,0,6131,1
2161.326267,48506.78075,0,5570,1
1369.924029,57967.51372,0,7015,1
12424.98903,42270.78122,0,4798,1
16640.68375,55178.18646,0,6616,1
7417.597906,15785.38668,1,5757,1
16868.49703,58906.2031,0,7047,1
1870.902131,5555.187005,1,752,1
13016.89907,55894.57786,0,6737,1
5405.684819,10344.61037,1,3418,1
14278.32952,55852.63978,0,6755,1
18485.82947,59522.20311,0,7199,1
8764.99459,43792.45303,0,5027,1
5015.069947,12470.88155,1,4399,1
12331.07277,54017.74925,0,6454,1
2172.637106,4198.922092,3,3050,1
11072.8435,45207.37498,0,5254,1
12380.17512,45804.82792,0,5313,1
7208.798399,41902.37464,0,4638,1
9280.65544,41767.96797,0,4584,1
14404.46286,50316.87491,0,6012,1
6642.407358,12658.86598,1,4014,1
13627.3555,48904.15586,0,5830,1
4365.856442,12905.72215,1,4468,1
2931.997767,4532.025491,2,2167,1
16362.38528,59295.57802,0,7229,1
5532.197376,14490.25082,1,5118,1
7010.805547,18070.05645,1,6655,1
4333.082838,8206.464702,1,2665,1
7304.292003,17962.79853,1,6705,1
4154.932565,7792.790331,2,4697,1
6013.72963,15024.3261,1,5577,1
15295.068,54043.24967,0,6368,1
9420.038793,44279.99966,0,4900,1
13687.61542,55814.18696,0,6740,1
11980.39389,48555.92138,0,5719,1
3195.868867,5167.140213,2,2732,1
8030.813829,47652.07748,0,5239,1
1237.439999,43242.18725,0,4802,1
8147.997252,40707.23366,0,4297,1
8702.096148,16828.18398,1,6053,1
4814.181546,10458.58621,1,3070,1
14101.09956,55970.42109,0,6797,1
14169.79115,52713.45312,0,6369,1
13036.66117,46083.26558,0,5361,1
13356.47086,56444.90586,0,6698,1
2251.335402,3994.670213,3,3092,1
7450.383582,46647.37436,0,5216,1
3128.432695,6835.755185,2,4007,1
5751.806415,15115.47838,1,5532,1
1967.782638,42500.4842,0,4787,1
4913.464786,12007.50416,1,4414,1
16059.41253,59127.31171,0,7250,1
6594.207707,37332.01522,0,3861,1
4036.279497,10475.34161,1,3706,1
3404.735822,6600.175538,2,3865,1
2930.125419,5305.811308,3,4427,1
12975.50615,55210.84259,0,6592,1
3945.582871,7073.787063,1,1793,1
13465.09172,47775.40603,0,5668,1
5774.217197,11911.88075,1,4264,1
1856.68315,42650.34332,0,4742,1
13889.4658,60131.03108,0,7354,1
3567.566442,7095.916047,2,4299,1
17060.73834,58348.17187,0,7139,1
1222.510118,57296.2179,0,6972,1
4580.394039,9694.049215,2,5757,1
1295.759093,52922.21813,0,6228,1
2233.580436,58593.9579,0,6966,1
1921.459214,38839.68741,0,4056,1
15902.88788,53906.13935,0,6447,1
2523.35023,41594.65572,0,4474,1
12795.36889,42656.31235,0,4788,1
12251.82746,53085.49952,0,6348,1
13424.40163,49270.375,0,5840,1
14327.64973,49424.51536,0,5845,1
5273.933119,9969.282003,1,3036,1
8965.815561,38944.07765,0,4281,1
3371.422072,5880.481422,3,4854,1
15261.60257,55289.04662,0,6591,1
1269.763231,54789.13988,0,6579,1
8521.740976,45104.73316,0,5189,1
15958.49349,52296.20171,0,6237,1
10868.85986,42958.35915,0,4825,1
12389.68776,50153.37445,0,5932,1
14582.80232,54445.9687,0,6526,1
18665.53007,60431.01915,0,7308,1
9058.082729,38246.67112,0,3823,1
14550.15938,51885.8434,0,6244,1
6353.051333,12933.42241,1,4806,1
3950.57128,6295.548937,1,1518,1
5531.629717,12805.14965,1,4541,1
6077.416739,14420.84518,1,5264,1
5837.588439,11455.33373,1,3864,1
18383.70802,59962.23411,0,7249,1
17037.03654,56859.46872,0,6888,1
4050.530443,14552.57419,1,4944,1
15187.72207,48383.79644,0,5679,1
11104.45885,45749.90625,0,5304,1
15702.38699,55045.23423,0,6581,1
5522.724375,10498.19346,1,3647,1
14869.24239,46130.20305,0,5299,1
1772.814291,42174.48399,0,4721,1
12060.82193,47412.07812,0,5299,1
14009.81857,54926.64059,0,6605,1
1356.516316,44440.67155,0,5173,1
10742.02831,34046.84357,0,3334,1
5731.703051,14055.64285,1,5231,1
3744.445717,12261.52422,1,4127,1
2575.968984,4820.982745,2,2415,1
9003.347863,32397.84343,0,3014,1
6912.515617,16822.08802,1,6296,1
9748.277281,44597.43705,0,5162,1
2280.769383,4476.275843,3,3887,1
1367.982479,1558.47893,6,857,1
3509.030746,6182.581937,2,3603,1
6714.2074,36268.43616,0,3278,1
13965.70857,49632.10925,0,5917,1
4473.06837,8097.947436,2,5002,1
17434.45218,56274.6875,0,6590,1
5823.151163,11445.57604,1,4199,1
5210.771341,6797.971829,1,-96,1
9610.06734,45965.95275,0,5297,1
3933.611951,9094.461255,1,2990,1
5238.095034,13598.17606,1,4897,1
13721.71885,47864.28122,0,5596,1
6401.168761,15780.40364,1,5991,1
3314.630238,6134.739531,1,904,1
7714.504068,19126.26635,1,7084,1
7289.282104,15494.76917,1,5677,1
2250.473553,3258.110443,2,728,1
1170.008378,59059.62339,0,7210,1
2077.444481,37852.67122,0,3845,1
14170.38458,48316.92154,0,5715,1
6476.026068,12733.36337,1,4639,1
17484.35213,56864.91826,0,6849,1
15749.67601,51981.95311,0,6229,1
4238.047395,8547.373585,1,2429,1
3897.222447,8990.557515,1,2706,1
5325.825194,11072.35145,1,3906,1
8104.581679,40229.0933,0,4420,1
5709.876065,10575.4925,1,3589,1
2693.471665,5021.180547,3,4205,1
10552.08631,50111.21868,0,5904,1
3234.091561,5552.397408,3,4374,1
9936.101635,48314.99956,0,5700,1
4540.1374,8117.563226,2,4735,1
11497.99067,49002.03104,0,5826,1
4871.843196,10729.10682,1,3735,1
12368.99301,42894.32768,0,4815,1
17545.03426,59243.16804,0,7191,1
11329.77149,54549.45186,0,6487,1
3904.887322,4857.360117,2,1950,1
13046.77571,46088.99993,0,5360,1
5985.742968,15080.02634,1,5615,1
1972.12043,43035.45307,0,4843,1
14463.15807,48000.26562,0,5669,1
9018.575818,38266.57802,0,4069,1
11934.52096,42717.12471,0,4760,1
5729.727839,12363.71427,1,4435,1
3636.004894,7451.637909,2,4680,1
10791.709,46257.37482,0,5358,1
6002.067153,13091.67827,1,4753,1
13770.84985,58897.67015,0,7173,1
10254.76781,54027.6205,0,6346,1
14894.6085,53221.20277,0,6419,1
12367.18105,53636.40506,0,6466,1
15944.22651,54453.92185,0,6539,1
2006.995812,3261.923816,4,3070,1
13540.39648,50950.21831,0,6098,1
13575.23629,46137.92139,0,5357,1
12210.27054,47990.6714,0,5479,1
15709.27032,54257.15603,0,6506,1
5925.108532,15230.53514,1,5743,1
10697.76865,51867.65512,0,6110,1
5381.042269,13039.62443,1,4743,1
3236.042471,5450.455787,2,2928,1
10310.79525,49713.12421,0,5804,1
11843.75231,50175.67091,0,5975,1
12179.77831,46150.14052,0,5411,1
4699.587372,11801.90486,1,4179,1
7319.649152,18273.8663,1,6780,1
1134.559759,57270.82732,0,6965,1
11801.1382,42581.43716,0,4824,1
11394.3437,47309.65573,0,5540,1
5389.300299,12429.35489,1,4564,1
8326.87551,39675.34363,0,4384,1
12481.25177,42313.37461,0,4796,1
7908.752955,37294.5932,0,3724,1
5323.302744,11978.47361,1,3842,1
11924.74577,53270.796,0,6373,1
6973.397819,14280.56907,1,4906,1
13400.48737,60308.48124,0,7304,1
15312.3423,52399.81094,0,6236,1
12613.32947,46614.18735,0,5464,1
15494.41435,58276.57798,0,7119,1
3884.064209,7870.35475,1,2409,1
5603.318488,12359.9544,1,4555,1
3780.735793,8754.975527,1,2743,1
10615.52393,34887.32799,0,3489,1
2167.155126,4027.961393,4,3865,1
12328.62918,48901.40583,0,5792,1
2495.898639,4053.425501,3,2954,1
4177.498914,12909.93922,1,4262,1
9971.375016,41847.23411,0,4685,1
15640.32805,50256.5154,0,5953,1
3284.718692,5624.232602,2,3074,1
17051.5641,56847.38903,0,6869,1
3376.146389,4274.167448,2,1347,1
6180.444171,12650.93245,1,4341,1
10964.03703,50300.92129,0,5943,1
14430.39828,57055.87489,0,6900,1
11965.89921,52048.42187,0,6229,1
14468.75348,61351.99692,0,7479,1
2571.40449,4478.672159,3,3420,1
11831.77043,44233.60916,0,5093,1
4176.668646,7814.710868,2,4572,1
4296.959201,10266.01959,1,3187,1
1577.729888,2712.971104,4,1822,1
11204.64606,52759.26448,0,6299,1
5931.853313,13136.09749,1,4543,1
4525.981221,13669.59558,1,4426,1
2964.707751,6366.187476,2,3634,1
13665.77594,45080.49985,0,5218,1
15942.99972,55783.96845,0,6700,1
17020.43723,58817.67126,0,7181,1
13486.97567,55357.7031,0,6723,1
11992.71083,45533.70309,0,5295,1
12220.8081,48231.10935,0,5665,1
13983.26552,59594.74103,0,7254,1
10578.70965,44282.87453,0,5104,1
11204.31075,39430.51459,0,4135,1
14965.45118,58103.23166,0,7019,1
3578.121816,7057.976789,1,1609,1
19092.52551,60325.1911,0,7314,1
6815.857812,13883.96083,1,5093,1
14119.48691,35857.48419,0,3519,1
11736.75753,44668.49928,0,5154,1
12778.19485,46331.45301,0,5421,1
3425.162199,5455.385313,2,2739,1
11215.12226,49778.04589,0,5763,1
14042.27015,54110.01509,0,6535,1
5651.87462,10682.74124,1,3762,1
3463.555461,8998.061769,1,2603,1
10063.79211,40527.54674,0,4235,1
1440.709498,48713.73385,0,5727,1
5055.924521,10881.19556,1,3858,1
10367.8796,44646.12432,0,5084,1
17917.31651,60500.48351,0,7375,1
11238.38427,50876.3123,0,6074,1
9409.796814,43371.67164,0,4935,1
10245.29677,41364.7808,0,4594,1
16981.76483,55920.625,0,6722,1
16493.80488,55193.59368,0,6596,1
1901.91671,48691.07737,0,5617,1
1351.980291,56504.63715,0,6831,1
8441.696809,46879.07736,0,5339,1
13702.67882,58308.31191,0,7096,1
2129.154178,8799.182226,1,1729,1
12646.36835,49379.76533,0,5859,1
3839.233942,11118.15261,1,3756,1
11870.73285,47522.09347,0,5564,1
16530.50403,60919.95789,0,7416,1
10082.54998,43322.29685,0,4795,1
2451.438159,5625.225852,2,2921,1
1878.399756,34903.09356,0,3342,1
13424.94202,51370.65621,0,6128,1
1905.809902,4258.834768,3,3132,1
15210.46056,59804.76321,0,7277,1
11766.03803,50188.2795,0,5860,1
12322.95799,44781.07807,0,5171,1
14230.74099,47602.73429,0,5631,1
11081.78152,37262.14032,0,3835,1
13717.56473,48876.28105,0,5818,1
3380.457135,4515.475799,1,35,1
15955.23226,57627.70255,0,7073,1
2776.234064,5338.518376,2,2701,1
13859.40171,51335.1387,0,6123,1
6775.51669,17286.89012,1,6431,1
2031.88436,2559.457418,3,115,0
1718.034839,1969.343777,4,352,0
2190.033248,1767.370391,4,-598,0
3068.267879,6394.433214,1,590,0
1590.555358,1929.704876,5,1551,0
1690.354194,2099.305528,4,916,0
1764.711631,2263.004117,4,963,0
2231.312755,3804.313722,4,3660,0
1538.330525,1798.470366,5,889,0
1693.349831,2151.47137,4,955,0
1600.807537,2785.678555,4,2761,0
1084.372179,1668.873832,5,573,0
2561.638442,3456.554646,3,2102,0
2124.3597,2885.482695,3,1084,0
1324.032362,1647.800444,5,1143,0
1606.091035,2006.495799,5,1230,0
2024.033388,2227.028315,4,547,0
1996.30558,2654.597425,3,137,0
2907.547689,4724.139638,3,3704,0
1929.210255,1306.077674,4,-1266,0
2864.3544,4569.919558,3,3730,0
2199.829344,4025.016541,3,2950,0
1705.280808,1938.825877,4,620,0
1851.066272,1938.304395,4,33,0
2376.511494,3332.255161,2,441,0
2324.533208,2127.294358,3,-209,0
1624.18607,2532.127439,6,3355,0
1501.590724,2232.576746,5,1771,0
1799.252785,3115.037571,5,3756,0
1972.411627,1302.115103,4,-2194,0
1488.755346,1494.041175,5,178,0
1920.198682,2017.995857,4,555,0
1752.527652,1241.015066,5,-857,0
2125.269056,2789.385792,5,3132,0
1606.2791,1602.559508,5,-48,0
1769.349924,2583.863234,4,1419,0
1601.457475,1326.338198,6,-541,0
2107.255234,3202.149299,4,2913,0
1484.83217,1453.272243,5,-90,0
1669.878651,1215.183585,5,-1237,0
1762.574349,2729.694234,4,2242,0
2841.447141,4675.558573,3,3581,0
2027.027227,2060.965899,3,-327,0
1371.722566,1523.363806,5,322,0
2212.306308,2590.686695,3,589,0
1438.491405,2440.088813,5,2577,0
1563.44346,1326.020828,5,-722,0
1409.028884,2096.984191,6,2526,0
1715.714237,2237.9146,4,491,0
1596.274174,1689.007516,5,554,0
1304.736876,1043.485352,5,-1125,0
1540.406742,2234.140679,5,2254,0
1774.309459,2678.490579,5,2921,0
1746.375509,2151.763512,4,913,0
1668.813898,2356.536287,5,2241,0
1679.242788,2213.571477,6,2617,0
1429.343405,2038.616869,5,2005,0
1288.307199,1885.555139,5,1373,0
1246.573121,1567.626352,7,1752,0
3273.874552,5122.731906,2,2760,0
1429.575425,2310.85632,5,2358,0
1558.164669,1529.037364,4,-412,0
2127.076038,2872.857388,3,1070,0
2713.457708,4154.682879,3,2991,0
2079.070054,2884.547309,3,1308,0
1142.323768,1039.652383,6,-261,0
2492.416645,3408.573342,3,1742,0
1236.495672,1965.996424,6,2324,0
1767.819459,1533.74433,4,-1167,0
1447.918672,2140.765267,7,3269,0
1720.513263,2975.067497,5,3566,0
2091.453038,2856.926792,3,1279,0
1859.508249,1613.258234,4,-440,0
1322.459434,1160.284043,6,-674,0
1691.37897,2383.661892,4,847,0
1311.156045,1783.303459,6,2046,0
1771.199818,2772.752157,4,2080,0
2300.779923,3635.011485,4,3509,0
1302.706301,1733.061895,6,1445,0
1547.321248,2227.178411,5,2170,0
1410.141786,1618.502516,5,552,0
1851.269468,2527.910491,4,995,0
1637.741283,2367.182905,5,2366,0
1570.145805,2238.758527,5,2122,0
2398.937821,3773.110769,3,2600,0
2098.250611,3167.73316,4,2628,0
2167.425752,2815.255223,3,1128,0
1457.249443,2229.406678,6,2908,0
2008.495737,2635.152213,3,554,0
1659.892161,2238.193264,4,482,0
2159.882456,3710.201302,4,3386,0
2321.652678,3452.395435,4,3208,0
4433.908962,8778.0221,1,2747,0
2263.41222,2920.495066,4,2467,0
1512.503221,2520.22621,5,2669,0
1787.107558,2978.944097,5,3540,0
2309.16292,2574.841518,3,759,0
1614.318844,2614.126753,6,3751,0
2251.782957,3584.909518,3,2559,0
2492.680437,3315.79512,3,1596,0
2772.011658,2190.909371,2,-1321,0
1392.476373,1804.285141,6,1410,0
1977.909743,2460.941211,4,1355,0
1818.002148,2960.491292,4,2665,0
1631.756631,1978.681409,5,1288,0
1603.00661,1963.076411,5,1485,0
1255.192333,1344.660023,6,255,0
1715.058982,2491.332759,5,2451,0
1738.15609,2778.506604,5,3269,0
1171.207608,1443.054289,6,800,0
1871.247407,2930.634374,5,3347,0
2117.027573,3102.215472,3,1497,0
1265.219017,1380.732459,6,646,0
2601.987801,4185.478452,3,2856,0
2107.418936,2937.063669,3,1214,0
1767.991892,2405.761202,5,2035,0
1688.232661,2555.98098,5,2384,0
1763.938875,1807.341364,4,-62,0
1455.643949,1886.329365,6,1703,0
1038.963355,1263.456289,6,504,0
2258.425495,2506.485291,3,370,0
1213.580326,1613.664494,6,1334,0
1814.806015,3046.345995,4,2585,0
1970.915654,1962.552234,4,-506,0
1528.631737,2047.370585,5,1878,0
1718.393841,1820.323354,4,-416,0
2019.496898,2159.858436,3,-346,0
2102.60848,2381.655397,4,814,0
1989.917595,3020.38042,4,2450,0
1541.232251,2196.088986,5,2452,0
2515.376454,4024.399537,3,2541,0
1608.430418,1791.178383,5,1548,0
2179.212215,3387.763493,4,2897,0
1800.835504,2491.343217,4,1379,0
1206.550534,1302.667766,6,7,0
2173.606199,3227.484614,3,1956,0
